resgate_id,carrinho_id,cliente_id,canal,tipo_comunicacao,data_schedule,data_envio,assunto,desconto_oferecido,frete_gratis_oferecido,custo_envio,data_abertura,data_primeiro_clique,link_clicado,data_conversao,sucesso,valor_pedido_final,created_at
1897,2288,156,email,lembrete_1h,2026-01-06 11:43:00+00:00,2026-01-06 11:45:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-01-06 11:43:00+00:00
1898,2288,156,email,lembrete_24h,2026-01-07 10:43:00+00:00,2026-01-07 11:04:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-01-07 21:54:00+00:00,,,,False,,2026-01-07 10:43:00+00:00
1899,2290,1471,email,lembrete_1h,2026-05-21 18:05:00+00:00,2026-05-21 18:30:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-05-21 18:05:00+00:00
1900,2291,661,email,lembrete_1h,2026-04-15 20:00:00+00:00,2026-04-15 20:09:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-04-16 01:07:00+00:00,,,,False,,2026-04-15 20:00:00+00:00
1901,2291,661,push_app,lembrete_24h,2026-04-16 19:00:00+00:00,2026-04-16 19:04:00+00:00,Última chance de garantir seus itens,0.0,True,0.02,2026-04-17 02:55:00+00:00,2026-04-17 03:36:00+00:00,https://marketplace.com.br/carrinho/2291?utm_source=push_app&utm_campaign=recovery,,False,,2026-04-16 19:00:00+00:00
1902,2291,661,email,desconto_48h,2026-04-17 19:00:00+00:00,2026-04-17 19:13:00+00:00,Presente para você: desconto exclusivo no seu carrinho,49.79,True,0.05,,,,,False,,2026-04-17 19:00:00+00:00
1903,2291,661,whatsapp,urgencia_72h,2026-04-18 19:00:00+00:00,2026-04-18 19:19:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,114.44,True,0.3,2026-04-19 02:19:00+00:00,2026-04-19 03:08:00+00:00,https://marketplace.com.br/carrinho/2291?utm_source=whatsapp&utm_campaign=recovery,,False,,2026-04-18 19:00:00+00:00
1904,2295,1330,email,lembrete_1h,2026-03-05 22:09:00+00:00,2026-03-05 22:25:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-03-05 22:09:00+00:00
1905,2296,752,email,lembrete_1h,2026-04-12 18:05:00+00:00,2026-04-12 18:28:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-04-12 18:05:00+00:00
1906,2296,752,email,lembrete_24h,2026-04-13 17:05:00+00:00,2026-04-13 17:26:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-04-13 20:54:00+00:00,,,,False,,2026-04-13 17:05:00+00:00
1907,2297,534,email,lembrete_1h,2026-05-11 15:48:00+00:00,2026-05-11 15:57:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-05-11 15:03:00+00:00,2026-05-12 12:14:00+00:00,https://marketplace.com.br/carrinho/2297?utm_source=email&utm_campaign=recovery,,False,,2026-05-11 15:48:00+00:00
1908,2298,421,email,lembrete_1h,2026-05-18 16:49:00+00:00,2026-05-18 17:12:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-05-19 13:45:00+00:00,,,,False,,2026-05-18 16:49:00+00:00
1909,2299,565,email,lembrete_1h,2026-02-16 09:17:00+00:00,2026-02-16 09:17:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-02-16 18:38:00+00:00,,,,False,,2026-02-16 09:17:00+00:00
1910,2299,565,email,lembrete_24h,2026-02-17 08:17:00+00:00,2026-02-17 08:30:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-02-17 12:38:00+00:00,2026-02-17 12:51:00+00:00,https://marketplace.com.br/carrinho/2299?utm_source=email&utm_campaign=recovery,,False,,2026-02-17 08:17:00+00:00
1911,2299,565,email,desconto_48h,2026-02-18 08:17:00+00:00,2026-02-18 08:43:00+00:00,🎁 Desconto especial para finalizar sua compra!,56.95,False,0.05,,,,,False,,2026-02-18 08:17:00+00:00
1912,2299,565,whatsapp,urgencia_72h,2026-02-19 08:17:00+00:00,2026-02-19 08:27:00+00:00,Não deixe escapar: melhor oferta no seu carrinho,144.34,True,0.3,2026-02-19 15:58:00+00:00,,,,False,,2026-02-19 08:17:00+00:00
1913,2300,542,email,lembrete_1h,2026-03-02 18:37:00+00:00,2026-03-02 18:37:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,,,,,False,,2026-03-02 18:37:00+00:00
1914,2302,1103,email,lembrete_1h,2026-03-13 16:20:00+00:00,2026-03-13 16:29:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-03-13 16:20:00+00:00
1915,2303,1342,email,lembrete_1h,2026-01-05 21:48:00+00:00,2026-01-05 22:10:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-05 23:58:00+00:00,,,,False,,2026-01-05 21:48:00+00:00
1916,2305,884,email,lembrete_1h,2026-02-04 10:25:00+00:00,2026-02-04 10:37:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,,,,,False,,2026-02-04 10:25:00+00:00
1917,2307,1262,email,lembrete_1h,2026-02-11 15:45:00+00:00,2026-02-11 15:58:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-02-12 08:46:00+00:00,2026-02-12 08:56:00+00:00,https://marketplace.com.br/carrinho/2307?utm_source=email&utm_campaign=recovery,,False,,2026-02-11 15:45:00+00:00
1918,2307,1262,email,lembrete_24h,2026-02-12 14:45:00+00:00,2026-02-12 14:55:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-02-12 17:22:00+00:00,2026-02-12 17:44:00+00:00,https://marketplace.com.br/carrinho/2307?utm_source=email&utm_campaign=recovery,,False,,2026-02-12 14:45:00+00:00
1919,2307,1262,sms,desconto_48h,2026-02-13 14:45:00+00:00,2026-02-13 15:08:00+00:00,Economize agora! Oferta limitada no seu carrinho,29.1,False,0.15,,,,,False,,2026-02-13 14:45:00+00:00
1920,2309,1215,email,lembrete_1h,2026-06-02 22:12:00+00:00,2026-06-02 22:17:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-06-02 22:12:00+00:00
1921,2309,1215,email,lembrete_24h,2026-06-03 21:12:00+00:00,2026-06-03 21:31:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-06-04 17:09:00+00:00,2026-06-04 18:04:00+00:00,https://marketplace.com.br/carrinho/2309?utm_source=email&utm_campaign=recovery,,False,,2026-06-03 21:12:00+00:00
1922,2309,1215,email,desconto_48h,2026-06-04 21:12:00+00:00,2026-06-04 21:21:00+00:00,🎁 Desconto especial para finalizar sua compra!,10.29,False,0.05,2026-06-04 22:14:00+00:00,2026-06-04 23:03:00+00:00,https://marketplace.com.br/carrinho/2309?utm_source=email&utm_campaign=recovery,,False,,2026-06-04 21:12:00+00:00
1923,2311,671,email,lembrete_1h,2026-01-13 17:07:00+00:00,2026-01-13 17:17:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,2026-01-13 23:49:00+00:00,2026-01-14 00:06:00+00:00,https://marketplace.com.br/carrinho/2311?utm_source=email&utm_campaign=recovery,,False,,2026-01-13 17:07:00+00:00
1924,2312,1339,email,lembrete_1h,2026-06-05 08:57:00+00:00,2026-06-05 09:04:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-06-05 16:00:00+00:00,,,,False,,2026-06-05 08:57:00+00:00
1925,2312,1339,email,lembrete_24h,2026-06-06 07:57:00+00:00,2026-06-06 08:11:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-06-06 07:57:00+00:00
1926,2313,1386,email,lembrete_1h,2026-06-02 14:28:00+00:00,2026-06-02 14:55:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-06-02 14:28:00+00:00
1927,2313,1386,email,lembrete_24h,2026-06-03 13:28:00+00:00,2026-06-03 13:45:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-06-03 13:28:00+00:00
1928,2317,976,email,lembrete_1h,2026-04-23 11:06:00+00:00,2026-04-23 11:28:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-04-23 22:29:00+00:00,2026-04-23 23:15:00+00:00,https://marketplace.com.br/carrinho/2317?utm_source=email&utm_campaign=recovery,,False,,2026-04-23 11:06:00+00:00
1929,2317,976,email,lembrete_24h,2026-04-24 10:06:00+00:00,2026-04-24 10:18:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-04-25 01:34:00+00:00,,,,False,,2026-04-24 10:06:00+00:00
1930,2319,1445,email,lembrete_1h,2026-06-09 12:22:00+00:00,2026-06-09 12:31:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-06-09 22:52:00+00:00,2026-06-09 23:34:00+00:00,https://marketplace.com.br/carrinho/2319?utm_source=email&utm_campaign=recovery,2026-06-10 01:16:00+00:00,True,413.58,2026-06-09 12:22:00+00:00
1931,2325,1180,email,lembrete_1h,2026-03-28 09:19:00+00:00,2026-03-28 09:44:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-03-28 09:19:00+00:00
1932,2326,259,email,lembrete_1h,2026-03-25 17:34:00+00:00,2026-03-25 18:01:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-03-25 17:34:00+00:00
1933,2328,1202,email,lembrete_1h,2026-01-23 17:07:00+00:00,2026-01-23 17:26:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-01-23 17:07:00+00:00
1934,2330,602,email,lembrete_1h,2026-04-06 09:41:00+00:00,2026-04-06 09:47:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-04-06 09:41:00+00:00
1935,2331,1170,email,lembrete_1h,2026-04-24 10:01:00+00:00,2026-04-24 10:17:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-04-24 12:50:00+00:00,,,,False,,2026-04-24 10:01:00+00:00
1936,2332,1123,email,lembrete_1h,2026-06-07 00:06:00+00:00,2026-06-07 00:12:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-06-07 01:47:00+00:00,2026-06-07 02:27:00+00:00,https://marketplace.com.br/carrinho/2332?utm_source=email&utm_campaign=recovery,,False,,2026-06-07 00:06:00+00:00
1937,2334,1360,email,lembrete_1h,2026-04-01 22:02:00+00:00,2026-04-01 22:31:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-04-01 22:02:00+00:00
1938,2334,1360,email,lembrete_24h,2026-04-02 21:02:00+00:00,2026-04-02 21:24:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-04-02 21:02:00+00:00
1939,2334,1360,email,desconto_48h,2026-04-03 21:02:00+00:00,2026-04-03 21:14:00+00:00,Presente para você: desconto exclusivo no seu carrinho,24.17,False,0.05,,,,,False,,2026-04-03 21:02:00+00:00
1940,2335,43,email,lembrete_1h,2026-02-20 22:47:00+00:00,2026-02-20 22:54:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-02-20 22:47:00+00:00
1941,2339,1260,email,lembrete_1h,2026-04-02 23:52:00+00:00,2026-04-02 23:56:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-04-02 23:52:00+00:00
1942,2340,903,email,lembrete_1h,2026-04-12 07:50:00+00:00,2026-04-12 08:18:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-04-12 20:42:00+00:00,,,,False,,2026-04-12 07:50:00+00:00
1943,2343,1252,email,lembrete_1h,2026-06-17 09:40:00+00:00,2026-06-17 10:02:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-17 09:40:00+00:00
1944,2343,1252,email,lembrete_24h,2026-06-18 08:40:00+00:00,2026-06-18 08:58:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-06-18 18:27:00+00:00,,,,False,,2026-06-18 08:40:00+00:00
1945,2343,1252,email,desconto_48h,2026-06-19 08:40:00+00:00,2026-06-19 08:49:00+00:00,Presente para você: desconto exclusivo no seu carrinho,14.26,False,0.05,,,,,False,,2026-06-19 08:40:00+00:00
1946,2344,985,email,lembrete_1h,2026-04-25 21:40:00+00:00,2026-04-25 21:55:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,2026-04-26 00:50:00+00:00,,,,False,,2026-04-25 21:40:00+00:00
1947,2345,874,email,lembrete_1h,2026-05-20 23:19:00+00:00,2026-05-20 23:45:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-20 23:19:00+00:00
1948,2346,77,email,lembrete_1h,2026-05-09 22:26:00+00:00,2026-05-09 22:54:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-05-09 22:26:00+00:00
1949,2346,77,email,lembrete_24h,2026-05-10 21:26:00+00:00,2026-05-10 21:51:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-05-10 21:26:00+00:00
1950,2346,77,email,desconto_48h,2026-05-11 21:26:00+00:00,2026-05-11 21:35:00+00:00,Economize agora! Oferta limitada no seu carrinho,40.91,False,0.05,2026-05-12 16:00:00+00:00,,,,False,,2026-05-11 21:26:00+00:00
1951,2346,77,whatsapp,urgencia_72h,2026-05-12 21:26:00+00:00,2026-05-12 21:37:00+00:00,Só hoje! Oferta exclusiva para você finalizar,48.09,True,0.3,,,,,False,,2026-05-12 21:26:00+00:00
1952,2349,1290,email,lembrete_1h,2026-03-22 13:17:00+00:00,2026-03-22 13:44:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-03-22 13:17:00+00:00
1953,2353,279,email,lembrete_1h,2026-06-27 16:34:00+00:00,2026-06-27 16:54:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-06-28 07:10:00+00:00,2026-06-28 07:41:00+00:00,https://marketplace.com.br/carrinho/2353?utm_source=email&utm_campaign=recovery,,False,,2026-06-27 16:34:00+00:00
1954,2354,438,email,lembrete_1h,2026-04-10 09:48:00+00:00,2026-04-10 10:11:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-04-10 09:48:00+00:00
1955,2357,646,email,lembrete_1h,2026-02-04 00:06:00+00:00,2026-02-04 00:31:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-02-04 00:06:00+00:00
1956,2362,1342,email,lembrete_1h,2026-03-03 19:05:00+00:00,2026-03-03 19:07:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-03-03 19:05:00+00:00
1957,2362,1342,email,lembrete_24h,2026-03-04 18:05:00+00:00,2026-03-04 18:14:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-03-04 20:42:00+00:00,,,,False,,2026-03-04 18:05:00+00:00
1958,2366,1102,email,lembrete_1h,2026-01-13 14:56:00+00:00,2026-01-13 15:10:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-01-14 01:10:00+00:00,,,,False,,2026-01-13 14:56:00+00:00
1959,2366,1102,push_app,lembrete_24h,2026-01-14 13:56:00+00:00,2026-01-14 14:14:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.02,,,,,False,,2026-01-14 13:56:00+00:00
1960,2366,1102,email,desconto_48h,2026-01-15 13:56:00+00:00,2026-01-15 14:08:00+00:00,🎁 Desconto especial para finalizar sua compra!,33.39,False,0.05,,,,,False,,2026-01-15 13:56:00+00:00
1961,2366,1102,email,urgencia_72h,2026-01-16 13:56:00+00:00,2026-01-16 13:56:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,54.98,True,0.05,,,,,False,,2026-01-16 13:56:00+00:00
1962,2367,1411,email,lembrete_1h,2026-03-10 15:22:00+00:00,2026-03-10 15:43:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-03-10 15:22:00+00:00
1963,2367,1411,email,lembrete_24h,2026-03-11 14:22:00+00:00,2026-03-11 14:31:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-03-11 19:28:00+00:00,,,,False,,2026-03-11 14:22:00+00:00
1964,2367,1411,sms,desconto_48h,2026-03-12 14:22:00+00:00,2026-03-12 14:30:00+00:00,Presente para você: desconto exclusivo no seu carrinho,7.08,False,0.15,,,,,False,,2026-03-12 14:22:00+00:00
1965,2367,1411,email,urgencia_72h,2026-03-13 14:22:00+00:00,2026-03-13 14:37:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,13.46,True,0.05,2026-03-13 21:19:00+00:00,,,,False,,2026-03-13 14:22:00+00:00
1966,2369,1281,email,lembrete_1h,2026-03-18 23:29:00+00:00,2026-03-18 23:39:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,,,,,False,,2026-03-18 23:29:00+00:00
1967,2369,1281,email,lembrete_24h,2026-03-19 22:29:00+00:00,2026-03-19 22:31:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,True,0.05,,,,,False,,2026-03-19 22:29:00+00:00
1968,2369,1281,sms,desconto_48h,2026-03-20 22:29:00+00:00,2026-03-20 22:46:00+00:00,🎁 Desconto especial para finalizar sua compra!,3.14,True,0.15,,,,,False,,2026-03-20 22:29:00+00:00
1969,2369,1281,email,urgencia_72h,2026-03-21 22:29:00+00:00,2026-03-21 22:57:00+00:00,Não deixe escapar: melhor oferta no seu carrinho,5.58,True,0.05,2026-03-22 19:18:00+00:00,,,,False,,2026-03-21 22:29:00+00:00
1970,2371,1219,email,lembrete_1h,2026-03-27 13:22:00+00:00,2026-03-27 13:39:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,,,,,False,,2026-03-27 13:22:00+00:00
1971,2372,1427,email,lembrete_1h,2026-02-09 22:27:00+00:00,2026-02-09 22:39:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-02-09 22:27:00+00:00
1972,2372,1427,push_app,lembrete_24h,2026-02-10 21:27:00+00:00,2026-02-10 21:49:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.02,,,,,False,,2026-02-10 21:27:00+00:00
1973,2375,146,email,lembrete_1h,2026-05-14 16:57:00+00:00,2026-05-14 16:57:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-05-14 16:57:00+00:00
1974,2375,146,email,lembrete_24h,2026-05-15 15:57:00+00:00,2026-05-15 16:14:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-05-15 15:57:00+00:00
1975,2376,959,email,lembrete_1h,2026-05-22 11:28:00+00:00,2026-05-22 11:28:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-05-22 17:22:00+00:00,,,,False,,2026-05-22 11:28:00+00:00
1976,2377,59,email,lembrete_1h,2026-05-17 16:54:00+00:00,2026-05-17 17:12:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-05-17 16:54:00+00:00
1977,2379,397,email,lembrete_1h,2026-05-04 16:43:00+00:00,2026-05-04 16:53:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-05-04 16:43:00+00:00
1978,2380,200,email,lembrete_1h,2026-03-16 20:58:00+00:00,2026-03-16 21:03:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-03-17 06:27:00+00:00,,,,False,,2026-03-16 20:58:00+00:00
1979,2380,200,email,lembrete_24h,2026-03-17 19:58:00+00:00,2026-03-17 20:04:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-03-17 20:37:00+00:00,,,,False,,2026-03-17 19:58:00+00:00
1980,2380,200,email,desconto_48h,2026-03-18 19:58:00+00:00,2026-03-18 20:08:00+00:00,Economize agora! Oferta limitada no seu carrinho,84.45,False,0.05,,,,,False,,2026-03-18 19:58:00+00:00
1981,2383,491,email,lembrete_1h,2026-06-21 22:59:00+00:00,2026-06-21 22:59:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-21 22:59:00+00:00
1982,2386,1309,email,lembrete_1h,2026-06-05 08:19:00+00:00,2026-06-05 08:45:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-06-06 05:31:00+00:00,,,,False,,2026-06-05 08:19:00+00:00
1983,2390,284,email,lembrete_1h,2026-02-23 00:52:00+00:00,2026-02-23 01:02:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-02-23 07:02:00+00:00,,,,False,,2026-02-23 00:52:00+00:00
1984,2391,1241,email,lembrete_1h,2026-03-18 14:17:00+00:00,2026-03-18 14:27:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-03-18 14:17:00+00:00
1985,2392,1263,email,lembrete_1h,2026-05-23 10:19:00+00:00,2026-05-23 10:21:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-05-23 10:19:00+00:00
1986,2395,1412,email,lembrete_1h,2026-06-19 11:30:00+00:00,2026-06-19 11:44:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-19 11:30:00+00:00
1987,2397,1383,email,lembrete_1h,2026-01-03 14:40:00+00:00,2026-01-03 14:52:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-03 23:42:00+00:00,,,,False,,2026-01-03 14:40:00+00:00
1988,2399,1460,email,lembrete_1h,2026-01-08 19:53:00+00:00,2026-01-08 20:22:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-01-08 19:53:00+00:00
1989,2400,69,email,lembrete_1h,2026-06-09 21:16:00+00:00,2026-06-09 21:16:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-06-10 06:14:00+00:00,,,,False,,2026-06-09 21:16:00+00:00
1990,2401,753,email,lembrete_1h,2026-04-17 08:14:00+00:00,2026-04-17 08:22:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-04-17 13:52:00+00:00,,,,False,,2026-04-17 08:14:00+00:00
1991,2401,753,push_app,lembrete_24h,2026-04-18 07:14:00+00:00,2026-04-18 07:22:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.02,,,,,False,,2026-04-18 07:14:00+00:00
1992,2402,1305,email,lembrete_1h,2026-04-04 16:13:00+00:00,2026-04-04 16:37:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-04-05 03:27:00+00:00,,,,False,,2026-04-04 16:13:00+00:00
1993,2402,1305,email,lembrete_24h,2026-04-05 15:13:00+00:00,2026-04-05 15:31:00+00:00,Última chance de garantir seus itens,0.0,True,0.05,2026-04-06 10:15:00+00:00,,,,False,,2026-04-05 15:13:00+00:00
1994,2403,156,email,lembrete_1h,2026-05-18 07:41:00+00:00,2026-05-18 08:08:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,,,,,False,,2026-05-18 07:41:00+00:00
1995,2404,434,email,lembrete_1h,2026-04-15 13:55:00+00:00,2026-04-15 13:55:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-04-15 20:30:00+00:00,2026-04-15 21:28:00+00:00,https://marketplace.com.br/carrinho/2404?utm_source=email&utm_campaign=recovery,,False,,2026-04-15 13:55:00+00:00
1996,2407,709,email,lembrete_1h,2026-06-12 08:45:00+00:00,2026-06-12 08:46:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-06-13 07:58:00+00:00,,,,False,,2026-06-12 08:45:00+00:00
1997,2411,1053,email,lembrete_1h,2026-06-13 10:55:00+00:00,2026-06-13 10:58:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-06-13 10:55:00+00:00
1998,2411,1053,email,lembrete_24h,2026-06-14 09:55:00+00:00,2026-06-14 10:24:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,True,0.05,,,,,False,,2026-06-14 09:55:00+00:00
1999,2414,853,email,lembrete_1h,2026-05-25 10:26:00+00:00,2026-05-25 10:27:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-25 10:26:00+00:00
2000,2415,141,email,lembrete_1h,2026-06-01 22:43:00+00:00,2026-06-01 22:58:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,2026-06-02 16:03:00+00:00,2026-06-02 16:22:00+00:00,https://marketplace.com.br/carrinho/2415?utm_source=email&utm_campaign=recovery,,False,,2026-06-01 22:43:00+00:00
2001,2415,141,email,lembrete_24h,2026-06-02 21:43:00+00:00,2026-06-02 21:56:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-06-03 11:40:00+00:00,,,,False,,2026-06-02 21:43:00+00:00
