pedido_id,carrinho_id,cliente_id,data_pedido,valor_subtotal,valor_frete,valor_desconto,valor_total,metodo_pagamento,status_pedido,origem_recuperacao,resgate_id,created_at
654,2153,1180,2026-02-13 00:26:00+00:00,674.33,40.66,98.02,616.97,cartao_credito,entregue,True,,2026-02-13 00:26:00+00:00
655,2155,1454,2026-06-24 15:32:00+00:00,208.61,9.04,0.0,217.65,cartao_credito,enviado,False,,2026-06-24 15:32:00+00:00
656,2167,829,2026-02-04 22:43:00+00:00,520.53,37.21,0.0,557.74,pix,entregue,False,,2026-02-04 22:43:00+00:00
657,2169,407,2026-01-09 07:26:00+00:00,1151.07,23.48,0.0,1174.55,cartao_credito,entregue,False,,2026-01-09 07:26:00+00:00
658,2171,38,2026-04-16 19:17:00+00:00,193.47,12.08,0.0,205.55,pix,entregue,False,,2026-04-16 19:17:00+00:00
659,2175,881,2026-03-26 11:00:00+00:00,67.69,42.32,0.0,110.01,cartao_credito,cancelado,False,,2026-03-26 11:00:00+00:00
660,2180,320,2026-02-01 15:00:00+00:00,236.98,34.67,0.0,271.65,cartao_credito,entregue,False,,2026-02-01 15:00:00+00:00
661,2181,1429,2026-04-01 10:34:00+00:00,603.06,41.93,0.0,644.99,boleto,entregue,False,,2026-04-01 10:34:00+00:00
662,2182,135,2026-03-02 22:08:00+00:00,555.38,9.03,0.0,564.41,cartao_credito,entregue,False,,2026-03-02 22:08:00+00:00
663,2187,190,2026-06-01 12:49:00+00:00,898.09,22.32,0.0,920.41,pix,enviado,False,,2026-06-01 12:49:00+00:00
664,2191,1051,2026-02-19 20:51:00+00:00,106.7,28.82,0.0,135.52,boleto,entregue,False,,2026-02-19 20:51:00+00:00
665,2196,1043,2026-05-22 09:16:00+00:00,531.06,14.76,0.0,545.82,cartao_credito,cancelado,False,,2026-05-22 09:16:00+00:00
666,2199,285,2026-03-21 22:09:00+00:00,186.26,23.16,0.0,209.42,pix,entregue,False,,2026-03-21 22:09:00+00:00
667,2201,986,2026-02-22 00:53:00+00:00,661.02,0.0,0.0,661.02,cartao_credito,entregue,False,,2026-02-22 00:53:00+00:00
668,2208,193,2026-05-05 21:18:00+00:00,259.44,24.17,26.28,257.33,pix,confirmado,True,,2026-05-05 21:18:00+00:00
669,2210,104,2026-03-27 20:34:00+00:00,762.76,6.48,0.0,769.24,cartao_credito,enviado,False,,2026-03-27 20:34:00+00:00
670,2214,1073,2026-06-25 11:09:00+00:00,403.11,36.44,0.0,439.55,boleto,confirmado,False,,2026-06-25 11:09:00+00:00
671,2216,935,2026-03-03 18:57:00+00:00,235.92,9.84,0.0,245.76,cartao_credito,cancelado,False,,2026-03-03 18:57:00+00:00
672,2220,296,2026-02-28 12:46:00+00:00,16.04,40.3,2.2,54.14,cartao_credito,entregue,True,,2026-02-28 12:46:00+00:00
673,2223,1482,2026-04-21 09:41:00+00:00,555.98,0.0,0.0,555.98,pix,entregue,False,,2026-04-21 09:41:00+00:00
674,2230,447,2026-06-27 09:11:00+00:00,766.53,28.48,0.0,795.01,pix,entregue,False,,2026-06-27 09:11:00+00:00
675,2232,937,2026-01-06 12:16:00+00:00,177.64,40.92,0.0,218.56,pix,enviado,False,,2026-01-06 12:16:00+00:00
676,2234,1211,2026-01-04 19:07:00+00:00,522.65,37.87,0.0,560.52,pix,entregue,False,,2026-01-04 19:07:00+00:00
677,2236,1321,2026-04-11 09:02:00+00:00,214.12,40.12,0.0,254.24,cartao_credito,entregue,False,,2026-04-11 09:02:00+00:00
678,2239,856,2026-03-12 07:29:00+00:00,672.87,14.66,0.0,687.53,cartao_debito,entregue,False,,2026-03-12 07:29:00+00:00
679,2240,1233,2026-03-25 20:03:00+00:00,65.34,33.51,0.0,98.85,cartao_credito,entregue,False,,2026-03-25 20:03:00+00:00
680,2243,1211,2026-06-20 16:48:00+00:00,302.57,14.99,0.0,317.56,boleto,entregue,False,,2026-06-20 16:48:00+00:00
681,2246,1050,2026-05-14 11:47:00+00:00,134.83,27.03,0.0,161.86,cartao_credito,cancelado,False,,2026-05-14 11:47:00+00:00
682,2247,1115,2026-04-23 17:49:00+00:00,381.92,23.83,0.0,405.75,cartao_debito,enviado,False,,2026-04-23 17:49:00+00:00
683,2248,867,2026-01-24 19:41:00+00:00,129.65,15.08,0.0,144.73,cartao_credito,entregue,False,,2026-01-24 19:41:00+00:00
684,2254,996,2026-01-12 15:24:00+00:00,93.97,19.47,11.4,102.04,cartao_credito,entregue,True,,2026-01-12 15:24:00+00:00
685,2260,988,2026-04-17 12:20:00+00:00,81.46,37.62,0.0,119.08,pix,enviado,False,,2026-04-17 12:20:00+00:00
686,2261,699,2026-02-10 19:03:00+00:00,0.0,11.0,51.25,1.0,cartao_credito,confirmado,True,,2026-02-10 19:03:00+00:00
687,2266,121,2026-05-12 10:43:00+00:00,275.84,32.72,0.0,308.56,boleto,entregue,False,,2026-05-12 10:43:00+00:00
688,2277,702,2026-01-22 11:22:00+00:00,565.18,39.08,0.0,604.26,pix,entregue,False,,2026-01-22 11:22:00+00:00
689,2279,1026,2026-06-11 13:02:00+00:00,340.89,38.89,0.0,379.78,cartao_credito,confirmado,False,,2026-06-11 13:02:00+00:00
690,2281,130,2026-02-15 10:37:00+00:00,981.76,42.92,87.77,936.91,cartao_debito,enviado,True,,2026-02-15 10:37:00+00:00
691,2282,70,2026-02-08 19:48:00+00:00,693.23,29.16,0.0,722.39,cartao_credito,entregue,False,,2026-02-08 19:48:00+00:00
692,2283,1376,2026-01-04 10:44:00+00:00,217.7,22.79,269.7,1.0,boleto,cancelado,True,,2026-01-04 10:44:00+00:00
693,2285,603,2026-06-08 06:52:00+00:00,22.37,8.38,0.0,30.75,boleto,confirmado,False,,2026-06-08 06:52:00+00:00
694,2292,34,2026-01-10 18:13:00+00:00,609.74,27.61,0.0,637.35,pix,entregue,False,,2026-01-10 18:13:00+00:00
695,2293,978,2026-04-22 10:20:00+00:00,168.1,24.84,0.0,192.94,boleto,cancelado,False,,2026-04-22 10:20:00+00:00
696,2301,1466,2026-04-08 11:40:00+00:00,1043.88,34.06,0.0,1077.94,cartao_credito,entregue,False,,2026-04-08 11:40:00+00:00
697,2302,1103,2026-03-13 15:43:00+00:00,744.43,23.11,77.15,690.39,pix,entregue,True,,2026-03-13 15:43:00+00:00
698,2303,1342,2026-01-05 21:04:00+00:00,14.75,16.78,1.37,30.16,pix,enviado,True,,2026-01-05 21:04:00+00:00
699,2310,473,2026-05-04 12:22:00+00:00,653.84,44.99,35.32,663.51,cartao_credito,entregue,True,,2026-05-04 12:22:00+00:00
700,2312,1339,2026-06-05 08:00:00+00:00,671.39,10.98,77.99,604.38,pix,entregue,True,,2026-06-05 08:00:00+00:00
701,2314,135,2026-06-02 23:25:00+00:00,96.35,35.27,0.0,131.62,pix,entregue,False,,2026-06-02 23:25:00+00:00
702,2316,1477,2026-03-16 15:59:00+00:00,64.67,37.83,0.0,102.5,cartao_credito,entregue,False,,2026-03-16 15:59:00+00:00
703,2319,1445,2026-06-10 01:39:00+00:00,413.58,18.73,0.0,432.31,cartao_credito,confirmado,True,1930,2026-06-10 01:39:00+00:00
704,2322,1146,2026-01-10 12:12:00+00:00,306.38,34.05,0.0,340.43,pix,entregue,False,,2026-01-10 12:12:00+00:00
705,2323,768,2026-04-19 00:07:00+00:00,0.0,31.44,0.0,31.44,cartao_credito,entregue,False,,2026-04-19 00:07:00+00:00
706,2324,43,2026-06-15 12:53:00+00:00,87.72,27.74,0.0,115.46,cartao_credito,entregue,False,,2026-06-15 12:53:00+00:00
707,2336,142,2026-04-16 16:44:00+00:00,298.18,19.69,0.0,317.87,pix,entregue,False,,2026-04-16 16:44:00+00:00
708,2341,1090,2026-04-12 21:51:00+00:00,888.39,21.82,0.0,910.21,pix,entregue,False,,2026-04-12 21:51:00+00:00
709,2342,628,2026-05-17 14:34:00+00:00,550.89,19.43,914.5,1.0,cartao_credito,confirmado,False,,2026-05-17 14:34:00+00:00
710,2348,708,2026-05-28 13:43:00+00:00,339.15,29.12,575.27,1.0,cartao_credito,enviado,False,,2026-05-28 13:43:00+00:00
711,2352,115,2026-06-14 20:08:00+00:00,149.65,13.54,0.0,163.19,boleto,confirmado,False,,2026-06-14 20:08:00+00:00
712,2355,944,2026-01-12 13:36:00+00:00,381.49,38.98,0.0,420.47,pix,entregue,False,,2026-01-12 13:36:00+00:00
713,2363,1367,2026-04-12 20:36:00+00:00,690.58,23.57,0.0,714.15,cartao_credito,confirmado,False,,2026-04-12 20:36:00+00:00
714,2364,561,2026-05-22 21:10:00+00:00,24.41,26.21,0.0,50.62,pix,confirmado,False,,2026-05-22 21:10:00+00:00
715,2366,1102,2026-01-13 13:57:00+00:00,409.6,32.27,39.78,402.09,cartao_credito,enviado,True,,2026-01-13 13:57:00+00:00
716,2368,1366,2026-03-07 07:55:00+00:00,897.61,34.55,1635.79,1.0,pix,enviado,False,,2026-03-07 07:55:00+00:00
717,2370,651,2026-01-08 12:10:00+00:00,524.05,28.46,0.0,552.51,cartao_credito,confirmado,False,,2026-01-08 12:10:00+00:00
718,2372,1427,2026-02-09 21:33:00+00:00,369.97,29.4,20.99,378.38,cartao_debito,enviado,True,,2026-02-09 21:33:00+00:00
719,2374,681,2026-05-11 22:51:00+00:00,266.34,21.15,0.0,287.49,cartao_credito,enviado,False,,2026-05-11 22:51:00+00:00
720,2378,363,2026-03-23 07:58:00+00:00,104.41,0.0,0.0,104.41,boleto,entregue,False,,2026-03-23 07:58:00+00:00
721,2381,1418,2026-06-27 09:05:00+00:00,229.94,29.06,452.04,1.0,cartao_credito,entregue,True,,2026-06-27 09:05:00+00:00
722,2382,651,2026-05-16 14:56:00+00:00,647.42,23.43,0.0,670.85,cartao_credito,entregue,False,,2026-05-16 14:56:00+00:00
723,2398,1311,2026-05-09 01:01:00+00:00,712.69,18.96,0.0,731.65,pix,entregue,False,,2026-05-09 01:01:00+00:00
724,2401,753,2026-04-17 07:24:00+00:00,973.71,14.9,144.81,843.8,boleto,confirmado,True,,2026-04-17 07:24:00+00:00
725,2405,652,2026-05-04 11:40:00+00:00,184.29,16.93,0.0,201.22,cartao_credito,cancelado,False,,2026-05-04 11:40:00+00:00
726,2408,1300,2026-04-08 20:11:00+00:00,178.43,17.61,9.18,186.86,pix,entregue,True,,2026-04-08 20:11:00+00:00
727,2418,1384,2026-04-12 18:01:00+00:00,394.63,21.41,0.0,416.04,cartao_credito,entregue,False,,2026-04-12 18:01:00+00:00
728,2420,287,2026-05-09 19:35:00+00:00,497.2,38.0,0.0,535.2,cartao_debito,confirmado,False,,2026-05-09 19:35:00+00:00
729,2425,211,2026-01-15 10:11:00+00:00,222.0,22.94,0.0,244.94,cartao_credito,confirmado,False,,2026-01-15 10:11:00+00:00
730,2429,601,2026-05-27 13:49:00+00:00,831.74,39.54,0.0,871.28,pix,entregue,False,,2026-05-27 13:49:00+00:00
731,2436,379,2026-05-02 08:15:00+00:00,780.77,42.95,0.0,823.72,cartao_credito,enviado,False,,2026-05-02 08:15:00+00:00
732,2439,460,2026-03-06 08:49:00+00:00,201.54,0.0,0.0,201.54,pix,confirmado,False,,2026-03-06 08:49:00+00:00
733,2440,551,2026-06-15 16:00:00+00:00,207.12,39.06,0.0,246.18,cartao_credito,entregue,False,,2026-06-15 16:00:00+00:00
734,2443,770,2026-06-09 08:11:00+00:00,223.23,11.43,0.0,234.66,cartao_credito,entregue,False,,2026-06-09 08:11:00+00:00
735,2446,623,2026-03-18 10:30:00+00:00,322.64,11.73,0.0,334.37,pix,entregue,False,,2026-03-18 10:30:00+00:00
736,2447,591,2026-05-04 18:55:00+00:00,748.87,28.94,94.49,683.32,pix,entregue,True,,2026-05-04 18:55:00+00:00
737,2448,1434,2026-03-20 12:39:00+00:00,912.65,30.78,107.24,836.19,pix,entregue,True,,2026-03-20 12:39:00+00:00
738,2449,1009,2026-06-12 23:37:00+00:00,746.27,35.55,95.0,686.82,cartao_debito,entregue,True,,2026-06-12 23:37:00+00:00
739,2454,360,2026-04-09 13:45:00+00:00,91.86,43.49,0.0,135.35,cartao_credito,enviado,True,2027,2026-04-09 13:45:00+00:00
740,2460,554,2026-04-15 17:31:00+00:00,232.33,36.14,0.0,268.47,cartao_credito,entregue,False,,2026-04-15 17:31:00+00:00
741,2465,634,2026-03-06 14:01:00+00:00,560.83,17.79,0.0,578.62,pix,confirmado,False,,2026-03-06 14:01:00+00:00
742,2469,1109,2026-03-10 16:28:00+00:00,731.84,16.58,0.0,748.42,pix,enviado,False,,2026-03-10 16:28:00+00:00
743,2478,719,2026-05-19 08:37:00+00:00,53.96,36.59,0.0,90.55,cartao_credito,entregue,False,,2026-05-19 08:37:00+00:00
744,2482,1436,2026-03-11 15:39:00+00:00,282.62,15.77,0.0,298.39,cartao_credito,enviado,False,,2026-03-11 15:39:00+00:00
745,2485,515,2026-06-17 11:01:00+00:00,408.25,19.74,0.0,427.99,boleto,confirmado,False,,2026-06-17 11:01:00+00:00
746,2486,1011,2026-01-27 18:48:00+00:00,210.45,25.96,0.0,236.41,pix,enviado,False,,2026-01-27 18:48:00+00:00
747,2488,9,2026-03-26 07:58:00+00:00,262.31,10.76,0.0,273.07,boleto,entregue,False,,2026-03-26 07:58:00+00:00
748,2491,627,2026-02-24 10:36:00+00:00,422.89,40.47,60.34,403.02,cartao_credito,cancelado,True,,2026-02-24 10:36:00+00:00
749,2500,168,2026-03-07 07:34:00+00:00,569.39,7.38,0.0,576.77,boleto,entregue,False,,2026-03-07 07:34:00+00:00
750,2501,1022,2026-03-18 08:03:00+00:00,129.22,8.16,0.0,137.38,pix,confirmado,False,,2026-03-18 08:03:00+00:00
751,2505,571,2026-04-11 20:28:00+00:00,136.68,15.64,0.0,152.32,cartao_credito,entregue,False,,2026-04-11 20:28:00+00:00
752,2509,718,2026-02-20 18:04:00+00:00,103.02,12.96,0.0,115.98,cartao_credito,enviado,False,,2026-02-20 18:04:00+00:00
753,2510,142,2026-06-13 17:52:00+00:00,673.3,6.35,0.0,679.65,cartao_debito,entregue,False,,2026-06-13 17:52:00+00:00
754,2512,814,2026-03-11 00:26:00+00:00,245.2,8.92,29.56,224.56,cartao_credito,enviado,True,,2026-03-11 00:26:00+00:00
755,2514,1465,2026-04-23 11:48:00+00:00,516.81,36.63,61.98,491.46,cartao_credito,enviado,True,,2026-04-23 11:48:00+00:00
756,2517,260,2026-01-01 08:02:00+00:00,363.4,13.31,0.0,376.71,pix,cancelado,False,,2026-01-01 08:02:00+00:00
757,2518,1303,2026-02-28 23:12:00+00:00,290.5,42.86,0.0,333.36,pix,entregue,False,,2026-02-28 23:12:00+00:00
758,2521,74,2026-05-15 07:39:00+00:00,389.79,28.67,0.0,418.46,pix,confirmado,False,,2026-05-15 07:39:00+00:00
759,2525,849,2026-05-04 22:16:00+00:00,331.62,31.71,0.0,363.33,cartao_credito,entregue,False,,2026-05-04 22:16:00+00:00
760,2528,1000,2026-05-10 10:13:00+00:00,414.47,8.28,0.0,422.75,boleto,entregue,False,,2026-05-10 10:13:00+00:00
761,2532,139,2026-02-13 17:54:00+00:00,94.93,9.2,0.0,104.13,cartao_credito,entregue,False,,2026-02-13 17:54:00+00:00
762,2533,829,2026-02-16 08:51:00+00:00,559.94,6.16,0.0,566.1,cartao_credito,entregue,False,,2026-02-16 08:51:00+00:00
763,2538,350,2026-02-27 13:42:00+00:00,624.5,39.89,0.0,664.39,pix,entregue,False,,2026-02-27 13:42:00+00:00
764,2545,161,2026-05-14 10:35:00+00:00,476.38,15.77,0.0,492.15,pix,cancelado,False,,2026-05-14 10:35:00+00:00
765,2547,1158,2026-06-24 06:56:00+00:00,1423.6,38.16,0.0,1461.76,pix,entregue,False,,2026-06-24 06:56:00+00:00
766,2549,283,2026-03-22 10:39:00+00:00,144.63,26.13,0.0,170.76,boleto,confirmado,False,,2026-03-22 10:39:00+00:00
767,2550,1381,2026-03-02 17:47:00+00:00,481.58,0.0,49.4,432.18,cartao_credito,entregue,True,,2026-03-02 17:47:00+00:00
768,2553,1446,2026-02-14 13:38:00+00:00,181.53,6.08,0.0,187.61,cartao_credito,entregue,False,,2026-02-14 13:38:00+00:00
769,2555,370,2026-04-19 08:57:00+00:00,172.8,38.32,14.35,196.77,cartao_credito,entregue,True,,2026-04-19 08:57:00+00:00
770,2557,975,2026-04-25 15:29:00+00:00,398.74,9.04,0.0,407.78,cartao_credito,enviado,False,,2026-04-25 15:29:00+00:00
771,2558,1449,2026-06-07 15:45:00+00:00,780.85,33.3,54.85,759.3,cartao_credito,enviado,True,,2026-06-07 15:45:00+00:00
772,2560,500,2026-05-16 19:30:00+00:00,62.68,15.43,0.0,78.11,boleto,entregue,False,,2026-05-16 19:30:00+00:00
773,2563,1155,2026-04-18 20:28:00+00:00,924.12,42.03,0.0,966.15,pix,entregue,False,,2026-04-18 20:28:00+00:00
774,2566,964,2026-02-17 20:45:00+00:00,220.69,14.4,0.0,235.09,pix,entregue,False,,2026-02-17 20:45:00+00:00
775,2567,379,2026-02-23 13:52:00+00:00,222.03,43.93,0.0,265.96,boleto,entregue,False,,2026-02-23 13:52:00+00:00
776,2572,7,2026-01-15 19:43:00+00:00,72.19,10.23,130.33,1.0,boleto,entregue,False,,2026-01-15 19:43:00+00:00
777,2575,1245,2026-05-14 08:57:00+00:00,238.47,12.16,0.0,250.63,pix,confirmado,False,,2026-05-14 08:57:00+00:00
778,2580,656,2026-04-07 09:38:00+00:00,365.93,43.55,32.17,377.31,pix,entregue,True,,2026-04-07 09:38:00+00:00
779,2582,256,2026-03-19 13:23:00+00:00,132.21,31.26,0.0,163.47,cartao_credito,entregue,False,,2026-03-19 13:23:00+00:00
780,2586,1063,2026-03-15 12:01:00+00:00,113.55,7.76,0.0,121.31,pix,enviado,False,,2026-03-15 12:01:00+00:00
781,2587,1358,2026-03-25 16:29:00+00:00,221.01,15.64,13.48,223.17,cartao_debito,entregue,True,,2026-03-25 16:29:00+00:00
782,2591,408,2026-03-15 11:08:00+00:00,316.16,40.18,0.0,356.34,pix,entregue,False,,2026-03-15 11:08:00+00:00
783,2592,966,2026-04-16 17:56:00+00:00,271.35,10.16,0.0,281.51,boleto,entregue,False,,2026-04-16 17:56:00+00:00
784,2597,1162,2026-03-28 15:20:00+00:00,96.44,32.56,0.0,129.0,cartao_credito,confirmado,False,,2026-03-28 15:20:00+00:00
785,2613,577,2026-02-25 00:07:00+00:00,133.47,43.64,0.0,177.11,cartao_debito,entregue,False,,2026-02-25 00:07:00+00:00
786,2614,1397,2026-04-05 11:38:00+00:00,110.98,0.0,0.0,110.98,pix,entregue,False,,2026-04-05 11:38:00+00:00
787,2617,438,2026-03-26 07:51:00+00:00,246.97,20.42,0.0,267.39,cartao_debito,enviado,False,,2026-03-26 07:51:00+00:00
788,2623,343,2026-04-04 19:50:00+00:00,560.34,32.4,44.8,547.94,pix,entregue,True,,2026-04-04 19:50:00+00:00
789,2625,1386,2026-06-05 07:30:00+00:00,235.56,39.98,0.0,275.54,cartao_debito,cancelado,False,,2026-06-05 07:30:00+00:00
790,2628,785,2026-02-20 19:21:00+00:00,396.35,25.1,0.0,421.45,cartao_credito,entregue,False,,2026-02-20 19:21:00+00:00
791,2629,1327,2026-03-27 18:13:00+00:00,46.39,29.81,5.04,71.16,cartao_debito,entregue,True,,2026-03-27 18:13:00+00:00
792,2631,1466,2026-05-16 12:55:00+00:00,153.91,29.13,0.0,183.04,cartao_credito,entregue,False,,2026-05-16 12:55:00+00:00
793,2633,34,2026-06-21 18:13:00+00:00,230.44,40.18,0.0,270.62,cartao_credito,entregue,False,,2026-06-21 18:13:00+00:00
794,2634,119,2026-02-18 23:04:00+00:00,201.61,42.33,0.0,243.94,pix,confirmado,False,,2026-02-18 23:04:00+00:00
795,2636,684,2026-04-17 16:23:00+00:00,471.62,16.13,0.0,487.75,boleto,entregue,False,,2026-04-17 16:23:00+00:00
796,2638,765,2026-06-19 18:31:00+00:00,91.65,42.08,0.0,133.73,cartao_credito,entregue,False,,2026-06-19 18:31:00+00:00
797,2639,1031,2026-05-04 19:48:00+00:00,511.68,8.6,0.0,520.28,boleto,enviado,False,,2026-05-04 19:48:00+00:00
798,2640,1109,2026-06-20 19:20:00+00:00,599.83,21.34,0.0,621.17,cartao_credito,confirmado,False,,2026-06-20 19:20:00+00:00
799,2641,522,2026-04-18 13:04:00+00:00,223.06,31.5,0.0,254.56,cartao_credito,entregue,False,,2026-04-18 13:04:00+00:00
800,2644,1430,2026-05-21 20:22:00+00:00,546.69,11.85,0.0,558.54,cartao_credito,entregue,False,,2026-05-21 20:22:00+00:00
801,2645,299,2026-01-08 20:53:00+00:00,117.13,15.73,9.2,123.66,pix,entregue,True,,2026-01-08 20:53:00+00:00
802,2647,314,2026-02-11 23:26:00+00:00,59.35,35.2,0.0,94.55,pix,entregue,False,,2026-02-11 23:26:00+00:00
803,2650,585,2026-03-08 22:34:00+00:00,142.36,23.04,0.0,165.4,pix,cancelado,False,,2026-03-08 22:34:00+00:00
804,2652,640,2026-05-28 22:43:00+00:00,257.24,30.94,0.0,288.18,pix,entregue,False,,2026-05-28 22:43:00+00:00
805,2656,984,2026-05-14 22:45:00+00:00,506.48,22.09,0.0,528.57,cartao_debito,confirmado,False,,2026-05-14 22:45:00+00:00
806,2657,1464,2026-02-13 12:49:00+00:00,427.56,23.13,29.36,421.33,pix,cancelado,True,,2026-02-13 12:49:00+00:00
807,2662,672,2026-06-12 18:16:00+00:00,225.16,30.79,0.0,255.95,cartao_credito,entregue,False,,2026-06-12 18:16:00+00:00
808,2665,1221,2026-04-16 10:41:00+00:00,428.38,23.2,0.0,451.58,boleto,confirmado,False,,2026-04-16 10:41:00+00:00
809,2671,605,2026-06-28 23:33:00+00:00,408.49,10.76,0.0,419.25,cartao_debito,enviado,False,,2026-06-28 23:33:00+00:00
810,2672,1197,2026-02-10 00:16:00+00:00,404.54,28.3,0.0,432.84,boleto,entregue,False,,2026-02-10 00:16:00+00:00
811,2678,1214,2026-01-20 11:38:00+00:00,546.95,17.39,0.0,564.34,boleto,enviado,False,,2026-01-20 11:38:00+00:00
812,2679,1044,2026-06-14 13:12:00+00:00,0.0,20.12,0.0,20.12,boleto,enviado,False,,2026-06-14 13:12:00+00:00
813,2682,419,2026-05-15 12:00:00+00:00,482.96,44.53,63.45,464.04,boleto,entregue,True,,2026-05-15 12:00:00+00:00
814,2687,934,2026-04-28 22:23:00+00:00,970.75,18.87,0.0,989.62,cartao_credito,enviado,False,,2026-04-28 22:23:00+00:00
815,2692,1231,2026-04-02 22:58:00+00:00,209.25,16.51,25.02,200.74,cartao_credito,enviado,True,,2026-04-02 22:58:00+00:00
816,2695,596,2026-03-12 20:37:00+00:00,476.9,6.61,0.0,483.51,boleto,entregue,False,,2026-03-12 20:37:00+00:00
817,2698,276,2026-05-14 22:30:00+00:00,426.99,15.42,0.0,442.41,pix,enviado,False,,2026-05-14 22:30:00+00:00
818,2702,1432,2026-02-07 07:14:00+00:00,514.1,11.81,51.11,474.8,cartao_credito,entregue,True,,2026-02-07 07:14:00+00:00
819,2706,852,2026-01-25 22:21:00+00:00,645.61,17.29,0.0,662.9,pix,entregue,False,,2026-01-25 22:21:00+00:00
820,2716,1166,2026-05-01 15:34:00+00:00,25.16,42.5,0.0,67.66,boleto,entregue,False,,2026-05-01 15:34:00+00:00
821,2721,491,2026-02-16 12:29:00+00:00,126.95,15.48,14.32,128.11,cartao_debito,entregue,True,,2026-02-16 12:29:00+00:00
822,2729,1190,2026-03-06 13:40:00+00:00,523.2,23.36,0.0,546.56,cartao_credito,entregue,False,,2026-03-06 13:40:00+00:00
823,2730,88,2026-06-26 12:38:00+00:00,198.54,5.6,0.0,204.14,cartao_credito,confirmado,False,,2026-06-26 12:38:00+00:00
824,2740,175,2026-05-19 14:41:00+00:00,33.1,15.41,0.0,48.51,cartao_credito,entregue,False,,2026-05-19 14:41:00+00:00
825,2741,869,2026-04-21 21:32:00+00:00,287.27,18.72,0.0,305.99,cartao_debito,entregue,False,,2026-04-21 21:32:00+00:00
826,2744,1449,2026-05-28 10:37:00+00:00,720.18,19.77,0.0,739.95,cartao_credito,entregue,False,,2026-05-28 10:37:00+00:00
827,2745,1425,2026-05-06 12:02:00+00:00,138.98,29.65,0.0,168.63,pix,confirmado,False,,2026-05-06 12:02:00+00:00
828,2746,1143,2026-02-13 09:46:00+00:00,195.05,17.71,0.0,212.76,cartao_credito,entregue,False,,2026-02-13 09:46:00+00:00
829,2747,1136,2026-05-17 09:28:00+00:00,33.81,15.21,0.0,49.02,cartao_credito,entregue,False,,2026-05-17 09:28:00+00:00
830,2748,651,2026-06-14 08:55:00+00:00,135.96,0.0,15.28,120.68,cartao_credito,enviado,True,,2026-06-14 08:55:00+00:00
831,2756,173,2026-06-21 11:15:00+00:00,11.22,21.27,0.0,32.49,boleto,entregue,False,,2026-06-21 11:15:00+00:00
832,2761,744,2026-04-06 18:18:00+00:00,132.84,21.05,0.0,153.89,cartao_credito,entregue,False,,2026-04-06 18:18:00+00:00
833,2762,1376,2026-04-15 08:10:00+00:00,1594.41,5.13,115.68,1483.86,cartao_credito,entregue,True,,2026-04-15 08:10:00+00:00
834,2763,969,2026-04-11 14:13:00+00:00,351.06,43.65,47.45,347.26,cartao_credito,enviado,True,,2026-04-11 14:13:00+00:00
835,2764,1180,2026-01-03 09:42:00+00:00,177.4,39.36,14.43,202.33,pix,entregue,True,,2026-01-03 09:42:00+00:00
836,2769,306,2026-05-27 21:35:00+00:00,205.88,40.68,0.0,246.56,pix,confirmado,False,,2026-05-27 21:35:00+00:00
837,2777,830,2026-01-15 12:23:00+00:00,282.94,38.21,36.1,285.05,pix,enviado,True,,2026-01-15 12:23:00+00:00
838,2779,1458,2026-01-22 09:09:00+00:00,160.47,39.54,8.88,191.13,boleto,entregue,True,,2026-01-22 09:09:00+00:00
839,2786,445,2026-03-06 17:36:00+00:00,0.0,27.24,5.64,21.6,pix,entregue,True,,2026-03-06 17:36:00+00:00
840,2789,342,2026-04-05 11:57:00+00:00,84.25,16.08,0.0,100.33,cartao_credito,confirmado,False,,2026-04-05 11:57:00+00:00
841,2795,842,2026-03-22 09:33:00+00:00,229.44,20.86,0.0,250.3,cartao_credito,entregue,False,,2026-03-22 09:33:00+00:00
842,2796,531,2026-06-05 17:03:00+00:00,680.29,8.02,0.0,688.31,cartao_credito,confirmado,False,,2026-06-05 17:03:00+00:00
843,2802,939,2026-03-20 06:42:00+00:00,0.0,13.63,0.0,13.63,pix,entregue,False,,2026-03-20 06:42:00+00:00
844,2803,1150,2026-04-17 19:49:00+00:00,494.41,31.8,47.61,478.6,pix,entregue,True,,2026-04-17 19:49:00+00:00
845,2804,323,2026-01-18 20:23:00+00:00,557.51,22.56,0.0,580.07,boleto,confirmado,False,,2026-01-18 20:23:00+00:00
846,2808,819,2026-03-13 08:09:00+00:00,334.62,7.56,0.0,342.18,pix,entregue,False,,2026-03-13 08:09:00+00:00
847,2813,1074,2026-05-26 06:38:00+00:00,88.56,30.04,4.85,113.75,pix,entregue,True,,2026-05-26 06:38:00+00:00
