carrinho_id,cliente_id,data_criacao,data_ultima_atividade,data_abandono,status,motivo_abandono,valor_subtotal,valor_frete,valor_desconto,valor_total,duracao_sessao_minutos,dispositivo,browser,canal_origem,cliente_novo,tem_conta_criada,created_at,updated_at
1417,678,2026-03-19 12:57:00+00:00,2026-03-19 13:18:00+00:00,2026-03-19 13:18:00+00:00,comprado,estoque,520.34,9.95,38.48,491.81,30,mobile,Safari Mobile,email,False,True,2026-03-19 12:57:00+00:00,2026-03-19 13:18:00+00:00
1418,503,2026-01-24 12:57:00+00:00,2026-01-24 13:05:00+00:00,2026-01-24 13:05:00+00:00,abandonado,indecisao,130.28,36.17,0.0,166.45,13,desktop,Edge,email,False,True,2026-01-24 12:57:00+00:00,2026-01-24 13:05:00+00:00
1419,24,2026-06-08 07:47:00+00:00,2026-06-08 08:19:00+00:00,2026-06-08 08:19:00+00:00,abandonado,preco,290.43,18.23,0.0,308.66,34,mobile,Safari Mobile,google,False,True,2026-06-08 07:47:00+00:00,2026-06-08 08:19:00+00:00
1420,699,2026-06-07 12:36:00+00:00,2026-06-07 12:47:00+00:00,2026-06-07 12:47:00+00:00,abandonado,estoque,937.74,19.79,0.0,957.53,28,mobile,Safari Mobile,facebook,True,False,2026-06-07 12:36:00+00:00,2026-06-07 12:47:00+00:00
1421,559,2026-03-11 17:38:00+00:00,2026-03-11 17:48:00+00:00,,comprado,,608.23,43.88,0.0,652.11,10,desktop,Chrome,direct,False,True,2026-03-11 17:38:00+00:00,2026-03-11 17:48:00+00:00
1422,839,2026-02-18 11:36:00+00:00,2026-02-18 11:42:00+00:00,2026-02-18 11:42:00+00:00,abandonado,frete,725.63,36.05,0.0,761.68,27,desktop,Firefox,instagram,False,True,2026-02-18 11:36:00+00:00,2026-02-18 11:42:00+00:00
1423,1171,2026-03-03 13:34:00+00:00,2026-03-03 14:08:00+00:00,2026-03-03 14:08:00+00:00,abandonado,preco,171.39,15.34,0.0,186.73,36,mobile,Chrome Mobile,google,True,True,2026-03-03 13:34:00+00:00,2026-03-03 14:08:00+00:00
1424,414,2026-04-18 16:53:00+00:00,2026-04-18 17:28:00+00:00,2026-04-18 17:28:00+00:00,abandonado,indecisao,269.77,38.39,0.0,308.16,44,mobile,Chrome Mobile,google,False,True,2026-04-18 16:53:00+00:00,2026-04-18 17:28:00+00:00
1425,662,2026-03-04 20:37:00+00:00,2026-03-04 20:59:00+00:00,2026-03-04 20:59:00+00:00,abandonado,preco,31.78,25.25,0.0,57.03,37,desktop,Chrome,google,False,True,2026-03-04 20:37:00+00:00,2026-03-04 20:59:00+00:00
1426,1193,2026-04-15 08:32:00+00:00,2026-04-15 08:44:00+00:00,2026-04-15 08:44:00+00:00,expirado,preco,98.81,43.35,0.0,142.16,12,mobile,Safari Mobile,google,False,True,2026-04-15 08:32:00+00:00,2026-04-15 08:44:00+00:00
1427,599,2026-02-18 18:58:00+00:00,2026-02-18 19:36:00+00:00,2026-02-18 19:36:00+00:00,abandonado,indecisao,411.06,42.07,0.0,453.13,41,mobile,Safari Mobile,direct,False,True,2026-02-18 18:58:00+00:00,2026-02-18 19:36:00+00:00
1428,567,2026-06-27 18:30:00+00:00,2026-06-27 18:58:00+00:00,2026-06-27 18:58:00+00:00,abandonado,frete,120.0,19.97,0.0,139.97,28,mobile,Samsung Internet,direct,False,True,2026-06-27 18:30:00+00:00,2026-06-27 18:58:00+00:00
1429,784,2026-01-19 15:29:00+00:00,2026-01-19 16:01:00+00:00,2026-01-19 16:01:00+00:00,expirado,indecisao,201.47,40.22,0.0,241.69,35,mobile,Chrome Mobile,google,False,True,2026-01-19 15:29:00+00:00,2026-01-19 16:01:00+00:00
1430,1417,2026-01-28 23:54:00+00:00,2026-01-29 00:07:00+00:00,2026-01-29 00:07:00+00:00,comprado,pagamento,197.89,27.06,16.52,208.43,34,desktop,Firefox,direct,False,True,2026-01-28 23:54:00+00:00,2026-01-29 00:07:00+00:00
1431,1276,2026-02-19 14:16:00+00:00,2026-02-19 15:42:00+00:00,,comprado,,46.13,13.28,0.0,59.41,86,tablet,Chrome,google,False,True,2026-02-19 14:16:00+00:00,2026-02-19 15:42:00+00:00
1432,1385,2026-01-24 06:07:00+00:00,2026-01-24 06:22:00+00:00,2026-01-24 06:22:00+00:00,abandonado,indecisao,216.66,6.74,0.0,223.4,19,mobile,Samsung Internet,google,False,True,2026-01-24 06:07:00+00:00,2026-01-24 06:22:00+00:00
1433,240,2026-02-21 21:23:00+00:00,2026-02-21 21:54:00+00:00,,comprado,,276.66,36.95,0.0,313.61,31,mobile,Safari Mobile,instagram,False,True,2026-02-21 21:23:00+00:00,2026-02-21 21:54:00+00:00
1434,488,2026-03-03 23:57:00+00:00,2026-03-04 00:06:00+00:00,2026-03-04 00:06:00+00:00,abandonado,preco,15.11,15.11,0.0,30.22,39,desktop,Edge,direct,False,True,2026-03-03 23:57:00+00:00,2026-03-04 00:06:00+00:00
1435,858,2026-03-17 16:25:00+00:00,2026-03-17 16:59:00+00:00,2026-03-17 16:59:00+00:00,abandonado,indecisao,216.97,36.33,0.0,253.3,34,mobile,Samsung Internet,direct,False,True,2026-03-17 16:25:00+00:00,2026-03-17 16:59:00+00:00
1436,1030,2026-06-14 23:46:00+00:00,2026-06-14 23:55:00+00:00,2026-06-14 23:55:00+00:00,abandonado,frete,155.11,18.48,0.0,173.59,16,mobile,Samsung Internet,email,True,False,2026-06-14 23:46:00+00:00,2026-06-14 23:55:00+00:00
1437,689,2026-02-14 22:43:00+00:00,2026-02-14 23:00:00+00:00,,comprado,,334.35,15.92,0.0,350.27,17,desktop,Safari,email,False,True,2026-02-14 22:43:00+00:00,2026-02-14 23:00:00+00:00
1438,463,2026-05-24 07:05:00+00:00,2026-05-24 08:20:00+00:00,,comprado,,683.24,25.09,0.0,708.33,75,desktop,Edge,direct,False,True,2026-05-24 07:05:00+00:00,2026-05-24 08:20:00+00:00
1439,1031,2026-03-03 10:41:00+00:00,2026-03-03 10:55:00+00:00,2026-03-03 10:55:00+00:00,abandonado,preco,161.15,18.7,0.0,179.85,20,mobile,Samsung Internet,email,False,True,2026-03-03 10:41:00+00:00,2026-03-03 10:55:00+00:00
1440,1255,2026-05-01 21:12:00+00:00,2026-05-01 21:22:00+00:00,,comprado,,368.04,6.44,0.0,374.48,10,mobile,Chrome Mobile,google,False,True,2026-05-01 21:12:00+00:00,2026-05-01 21:22:00+00:00
1441,13,2026-06-09 23:23:00+00:00,2026-06-09 23:33:00+00:00,2026-06-09 23:33:00+00:00,expirado,frete,407.33,29.57,0.0,436.9,16,desktop,Firefox,facebook,False,True,2026-06-09 23:23:00+00:00,2026-06-09 23:33:00+00:00
1442,917,2026-03-25 15:34:00+00:00,2026-03-25 15:51:00+00:00,,comprado,,163.46,7.39,0.0,170.85,17,mobile,Samsung Internet,facebook,False,True,2026-03-25 15:34:00+00:00,2026-03-25 15:51:00+00:00
1443,215,2026-05-24 21:10:00+00:00,2026-05-24 21:33:00+00:00,2026-05-24 21:33:00+00:00,abandonado,indecisao,214.43,19.59,0.0,234.02,25,mobile,Samsung Internet,outros,True,True,2026-05-24 21:10:00+00:00,2026-05-24 21:33:00+00:00
1444,20,2026-01-04 09:06:00+00:00,2026-01-04 09:59:00+00:00,,comprado,,154.36,9.53,0.0,163.89,53,desktop,Edge,direct,False,True,2026-01-04 09:06:00+00:00,2026-01-04 09:59:00+00:00
1445,1419,2026-05-04 11:16:00+00:00,2026-05-04 12:22:00+00:00,,comprado,,115.18,18.83,0.0,134.01,66,mobile,Chrome Mobile,outros,False,True,2026-05-04 11:16:00+00:00,2026-05-04 12:22:00+00:00
1446,781,2026-03-10 12:53:00+00:00,2026-03-10 13:09:00+00:00,2026-03-10 13:09:00+00:00,abandonado,indecisao,363.47,44.23,36.35,371.35,44,tablet,Chrome,facebook,False,True,2026-03-10 12:53:00+00:00,2026-03-10 13:09:00+00:00
1447,1459,2026-05-03 15:38:00+00:00,2026-05-03 17:01:00+00:00,,comprado,,478.28,13.01,0.0,491.29,83,desktop,Firefox,facebook,False,True,2026-05-03 15:38:00+00:00,2026-05-03 17:01:00+00:00
1448,151,2026-05-04 20:44:00+00:00,2026-05-04 20:57:00+00:00,2026-05-04 20:57:00+00:00,abandonado,frete,105.33,14.89,0.0,120.22,44,mobile,Samsung Internet,email,False,True,2026-05-04 20:44:00+00:00,2026-05-04 20:57:00+00:00
1449,334,2026-05-25 18:04:00+00:00,2026-05-25 18:10:00+00:00,2026-05-25 18:10:00+00:00,abandonado,preco,476.41,38.61,0.0,515.02,6,tablet,Safari,direct,False,True,2026-05-25 18:04:00+00:00,2026-05-25 18:10:00+00:00
1450,1035,2026-04-12 17:09:00+00:00,2026-04-12 17:39:00+00:00,,comprado,,512.01,5.24,0.0,517.25,30,desktop,Safari,direct,False,True,2026-04-12 17:09:00+00:00,2026-04-12 17:39:00+00:00
1451,1250,2026-04-22 12:23:00+00:00,2026-04-22 12:33:00+00:00,2026-04-22 12:33:00+00:00,abandonado,frete,340.17,29.14,0.0,369.31,31,desktop,Edge,direct,False,True,2026-04-22 12:23:00+00:00,2026-04-22 12:33:00+00:00
1452,1334,2026-03-14 18:54:00+00:00,2026-03-14 19:34:00+00:00,,ativo,,916.73,39.73,0.0,956.46,40,mobile,Safari Mobile,instagram,False,True,2026-03-14 18:54:00+00:00,2026-03-14 19:34:00+00:00
1453,151,2026-01-20 18:37:00+00:00,2026-01-20 19:04:00+00:00,2026-01-20 19:04:00+00:00,recuperado,preco,716.93,13.33,60.32,669.94,33,mobile,Samsung Internet,direct,False,True,2026-01-20 18:37:00+00:00,2026-01-20 19:04:00+00:00
1454,1399,2026-04-04 13:26:00+00:00,2026-04-04 13:40:00+00:00,2026-04-04 13:40:00+00:00,abandonado,pagamento,111.71,17.37,0.0,129.08,29,mobile,Chrome Mobile,direct,False,True,2026-04-04 13:26:00+00:00,2026-04-04 13:40:00+00:00
1455,330,2026-05-06 11:44:00+00:00,2026-05-06 11:56:00+00:00,,comprado,,410.53,14.72,0.0,425.25,12,mobile,Samsung Internet,direct,False,True,2026-05-06 11:44:00+00:00,2026-05-06 11:56:00+00:00
1456,108,2026-05-12 16:57:00+00:00,2026-05-12 17:30:00+00:00,,comprado,,324.89,39.11,0.0,364.0,33,mobile,Chrome Mobile,google,False,True,2026-05-12 16:57:00+00:00,2026-05-12 17:30:00+00:00
1457,1483,2026-03-19 16:42:00+00:00,2026-03-19 17:06:00+00:00,2026-03-19 17:06:00+00:00,abandonado,frete,492.91,13.21,0.0,506.12,30,mobile,Safari Mobile,direct,False,True,2026-03-19 16:42:00+00:00,2026-03-19 17:06:00+00:00
1458,142,2026-06-14 22:47:00+00:00,2026-06-14 23:19:00+00:00,2026-06-14 23:19:00+00:00,abandonado,frete,442.92,22.19,0.0,465.11,37,desktop,Chrome,outros,False,True,2026-06-14 22:47:00+00:00,2026-06-14 23:19:00+00:00
1459,717,2026-03-03 13:45:00+00:00,2026-03-03 13:57:00+00:00,,ativo,,589.62,36.85,0.0,626.47,12,desktop,Safari,google,False,True,2026-03-03 13:45:00+00:00,2026-03-03 13:57:00+00:00
1460,4,2026-03-14 15:39:00+00:00,2026-03-14 15:44:00+00:00,2026-03-14 15:44:00+00:00,abandonado,frete,216.31,7.12,0.0,223.43,4,mobile,Samsung Internet,google,True,True,2026-03-14 15:39:00+00:00,2026-03-14 15:44:00+00:00
1461,498,2026-04-15 10:05:00+00:00,2026-04-15 11:27:00+00:00,,comprado,,611.59,25.37,0.0,636.96,82,desktop,Firefox,google,False,True,2026-04-15 10:05:00+00:00,2026-04-15 11:27:00+00:00
1462,258,2026-05-13 10:35:00+00:00,2026-05-13 10:44:00+00:00,2026-05-13 10:44:00+00:00,abandonado,pagamento,62.04,8.69,0.0,70.73,11,mobile,Chrome Mobile,outros,False,True,2026-05-13 10:35:00+00:00,2026-05-13 10:44:00+00:00
1463,1071,2026-01-13 13:05:00+00:00,2026-01-13 13:21:00+00:00,2026-01-13 13:21:00+00:00,abandonado,indecisao,130.93,13.07,0.0,144.0,20,mobile,Safari Mobile,facebook,False,True,2026-01-13 13:05:00+00:00,2026-01-13 13:21:00+00:00
1464,1355,2026-02-03 20:37:00+00:00,2026-02-03 20:43:00+00:00,2026-02-03 20:43:00+00:00,abandonado,frete,216.4,39.64,0.0,256.04,31,desktop,Firefox,instagram,False,True,2026-02-03 20:37:00+00:00,2026-02-03 20:43:00+00:00
1465,1122,2026-01-01 10:07:00+00:00,2026-01-01 10:22:00+00:00,2026-01-01 10:22:00+00:00,recuperado,nao_informado,239.93,15.6,26.85,228.68,18,desktop,Edge,google,False,True,2026-01-01 10:07:00+00:00,2026-01-01 10:22:00+00:00
1466,483,2026-03-20 18:52:00+00:00,2026-03-20 19:50:00+00:00,,comprado,,231.4,15.83,0.0,247.23,58,mobile,Chrome Mobile,facebook,True,True,2026-03-20 18:52:00+00:00,2026-03-20 19:50:00+00:00
1467,1408,2026-02-24 07:12:00+00:00,2026-02-24 07:20:00+00:00,2026-02-24 07:20:00+00:00,abandonado,indecisao,239.04,8.25,0.0,247.29,22,desktop,Firefox,google,False,True,2026-02-24 07:12:00+00:00,2026-02-24 07:20:00+00:00
1468,1225,2026-02-27 15:00:00+00:00,2026-02-27 15:06:00+00:00,2026-02-27 15:06:00+00:00,comprado,preco,254.76,23.63,13.63,264.76,6,desktop,Edge,direct,False,True,2026-02-27 15:00:00+00:00,2026-02-27 15:06:00+00:00
1469,108,2026-03-27 22:47:00+00:00,2026-03-27 23:42:00+00:00,,ativo,,543.36,20.95,0.0,564.31,55,desktop,Chrome,facebook,False,True,2026-03-27 22:47:00+00:00,2026-03-27 23:42:00+00:00
1470,253,2026-05-13 18:04:00+00:00,2026-05-13 18:09:00+00:00,2026-05-13 18:09:00+00:00,comprado,preco,497.21,19.49,49.72,466.98,35,desktop,Chrome,direct,False,True,2026-05-13 18:04:00+00:00,2026-05-13 18:09:00+00:00
1471,1075,2026-05-19 23:39:00+00:00,2026-05-20 00:28:00+00:00,,comprado,,462.94,10.71,0.0,473.65,49,desktop,Firefox,direct,False,True,2026-05-19 23:39:00+00:00,2026-05-20 00:28:00+00:00
1472,868,2026-05-22 23:36:00+00:00,2026-05-22 23:50:00+00:00,,ativo,,186.48,20.03,0.0,206.51,14,mobile,Chrome Mobile,google,False,True,2026-05-22 23:36:00+00:00,2026-05-22 23:50:00+00:00
1473,790,2026-05-01 11:13:00+00:00,2026-05-01 11:18:00+00:00,2026-05-01 11:18:00+00:00,expirado,frete,973.43,42.48,0.0,1015.91,11,mobile,Chrome Mobile,instagram,False,True,2026-05-01 11:13:00+00:00,2026-05-01 11:18:00+00:00
1474,1286,2026-01-26 11:01:00+00:00,2026-01-26 11:09:00+00:00,2026-01-26 11:09:00+00:00,expirado,indecisao,167.44,30.48,0.0,197.92,13,mobile,Samsung Internet,outros,True,True,2026-01-26 11:01:00+00:00,2026-01-26 11:09:00+00:00
1475,812,2026-04-24 17:43:00+00:00,2026-04-24 19:08:00+00:00,,comprado,,113.06,16.03,0.0,129.09,85,mobile,Samsung Internet,direct,False,True,2026-04-24 17:43:00+00:00,2026-04-24 19:08:00+00:00
1476,1311,2026-01-14 08:57:00+00:00,2026-01-14 09:57:00+00:00,,comprado,,211.34,8.89,0.0,220.23,60,mobile,Samsung Internet,instagram,False,True,2026-01-14 08:57:00+00:00,2026-01-14 09:57:00+00:00
1477,201,2026-06-15 13:16:00+00:00,2026-06-15 13:57:00+00:00,,ativo,,223.85,30.74,0.0,254.59,41,desktop,Safari,direct,False,True,2026-06-15 13:16:00+00:00,2026-06-15 13:57:00+00:00
1478,765,2026-05-27 16:37:00+00:00,2026-05-27 17:20:00+00:00,,comprado,,567.92,40.56,0.0,608.48,43,desktop,Edge,email,False,True,2026-05-27 16:37:00+00:00,2026-05-27 17:20:00+00:00
1479,387,2026-03-04 06:32:00+00:00,2026-03-04 06:38:00+00:00,2026-03-04 06:38:00+00:00,abandonado,indecisao,590.36,40.91,0.0,631.27,13,mobile,Samsung Internet,direct,False,True,2026-03-04 06:32:00+00:00,2026-03-04 06:38:00+00:00
1480,1431,2026-04-22 17:09:00+00:00,2026-04-22 17:16:00+00:00,2026-04-22 17:16:00+00:00,abandonado,preco,792.42,7.8,0.0,800.22,44,desktop,Edge,facebook,False,True,2026-04-22 17:09:00+00:00,2026-04-22 17:16:00+00:00
1481,388,2026-04-02 06:40:00+00:00,2026-04-02 07:00:00+00:00,,comprado,,68.86,39.59,0.0,108.45,20,mobile,Chrome Mobile,direct,False,True,2026-04-02 06:40:00+00:00,2026-04-02 07:00:00+00:00
1482,585,2026-01-07 20:40:00+00:00,2026-01-07 21:36:00+00:00,,ativo,,328.14,36.18,0.0,364.32,56,desktop,Safari,direct,False,True,2026-01-07 20:40:00+00:00,2026-01-07 21:36:00+00:00
1483,842,2026-01-12 18:25:00+00:00,2026-01-12 19:30:00+00:00,,comprado,,44.97,32.81,0.0,77.78,65,mobile,Safari Mobile,google,False,True,2026-01-12 18:25:00+00:00,2026-01-12 19:30:00+00:00
1484,484,2026-05-16 11:51:00+00:00,2026-05-16 12:03:00+00:00,2026-05-16 12:03:00+00:00,expirado,indecisao,115.39,44.06,0.0,159.45,22,mobile,Safari Mobile,email,True,True,2026-05-16 11:51:00+00:00,2026-05-16 12:03:00+00:00
1485,936,2026-03-21 23:47:00+00:00,2026-03-21 23:55:00+00:00,2026-03-21 23:55:00+00:00,abandonado,pagamento,146.95,23.85,0.0,170.8,29,tablet,Safari,google,False,True,2026-03-21 23:47:00+00:00,2026-03-21 23:55:00+00:00
1486,75,2026-01-25 17:14:00+00:00,2026-01-25 17:19:00+00:00,2026-01-25 17:19:00+00:00,abandonado,nao_informado,70.63,33.35,0.0,103.98,7,mobile,Safari Mobile,email,False,True,2026-01-25 17:14:00+00:00,2026-01-25 17:19:00+00:00
1487,1119,2026-06-03 20:23:00+00:00,2026-06-03 20:51:00+00:00,2026-06-03 20:51:00+00:00,abandonado,frete,120.0,42.6,0.0,162.6,33,mobile,Chrome Mobile,google,False,True,2026-06-03 20:23:00+00:00,2026-06-03 20:51:00+00:00
1488,92,2026-06-04 18:37:00+00:00,2026-06-04 18:52:00+00:00,2026-06-04 18:52:00+00:00,abandonado,preco,250.59,13.03,0.0,263.62,38,mobile,Chrome Mobile,facebook,False,True,2026-06-04 18:37:00+00:00,2026-06-04 18:52:00+00:00
1489,413,2026-03-01 18:56:00+00:00,2026-03-01 20:10:00+00:00,,comprado,,107.22,8.68,0.0,115.9,74,mobile,Chrome Mobile,google,False,True,2026-03-01 18:56:00+00:00,2026-03-01 20:10:00+00:00
1490,591,2026-03-24 20:04:00+00:00,2026-03-24 20:19:00+00:00,2026-03-24 20:19:00+00:00,abandonado,preco,65.6,31.32,0.0,96.92,15,tablet,Safari,direct,False,True,2026-03-24 20:04:00+00:00,2026-03-24 20:19:00+00:00
1491,221,2026-02-13 22:32:00+00:00,2026-02-13 22:46:00+00:00,,comprado,,75.14,37.03,0.0,112.17,14,desktop,Chrome,instagram,False,True,2026-02-13 22:32:00+00:00,2026-02-13 22:46:00+00:00
1492,276,2026-03-10 14:27:00+00:00,2026-03-10 15:03:00+00:00,2026-03-10 15:03:00+00:00,abandonado,estoque,399.35,21.86,0.0,421.21,37,desktop,Firefox,direct,False,True,2026-03-10 14:27:00+00:00,2026-03-10 15:03:00+00:00
1493,988,2026-04-25 07:41:00+00:00,2026-04-25 08:47:00+00:00,,comprado,,94.8,19.31,0.0,114.11,66,mobile,Safari Mobile,google,False,True,2026-04-25 07:41:00+00:00,2026-04-25 08:47:00+00:00
1494,979,2026-03-06 13:10:00+00:00,2026-03-06 13:23:00+00:00,2026-03-06 13:23:00+00:00,abandonado,frete,755.79,9.04,0.0,764.83,13,mobile,Chrome Mobile,google,False,True,2026-03-06 13:10:00+00:00,2026-03-06 13:23:00+00:00
1495,742,2026-03-14 14:46:00+00:00,2026-03-14 15:07:00+00:00,2026-03-14 15:07:00+00:00,abandonado,frete,77.5,42.19,0.0,119.69,31,mobile,Safari Mobile,google,False,True,2026-03-14 14:46:00+00:00,2026-03-14 15:07:00+00:00
1496,508,2026-05-15 07:28:00+00:00,2026-05-15 07:34:00+00:00,2026-05-15 07:34:00+00:00,abandonado,frete,107.99,39.59,0.0,147.58,7,mobile,Safari Mobile,direct,False,True,2026-05-15 07:28:00+00:00,2026-05-15 07:34:00+00:00
1497,1496,2026-03-26 08:39:00+00:00,2026-03-26 08:55:00+00:00,2026-03-26 08:55:00+00:00,comprado,indecisao,580.08,5.73,71.45,514.36,27,mobile,Samsung Internet,google,False,True,2026-03-26 08:39:00+00:00,2026-03-26 08:55:00+00:00
1498,322,2026-04-26 08:56:00+00:00,2026-04-26 09:15:00+00:00,2026-04-26 09:15:00+00:00,abandonado,indecisao,693.6,24.51,0.0,718.11,24,mobile,Chrome Mobile,instagram,False,True,2026-04-26 08:56:00+00:00,2026-04-26 09:15:00+00:00
1499,724,2026-01-08 12:33:00+00:00,2026-01-08 13:45:00+00:00,,comprado,,482.5,15.73,0.0,498.23,72,mobile,Safari Mobile,google,True,False,2026-01-08 12:33:00+00:00,2026-01-08 13:45:00+00:00
1500,35,2026-06-02 09:50:00+00:00,2026-06-02 10:11:00+00:00,2026-06-02 10:11:00+00:00,abandonado,frete,124.84,26.72,0.0,151.56,39,desktop,Chrome,instagram,False,True,2026-06-02 09:50:00+00:00,2026-06-02 10:11:00+00:00
1501,773,2026-02-07 12:54:00+00:00,2026-02-07 12:59:00+00:00,2026-02-07 12:59:00+00:00,expirado,indecisao,352.51,38.2,0.0,390.71,6,mobile,Samsung Internet,direct,False,True,2026-02-07 12:54:00+00:00,2026-02-07 12:59:00+00:00
1502,1403,2026-05-21 12:05:00+00:00,2026-05-21 12:32:00+00:00,2026-05-21 12:32:00+00:00,abandonado,preco,359.74,13.81,0.0,373.55,41,mobile,Chrome Mobile,direct,False,True,2026-05-21 12:05:00+00:00,2026-05-21 12:32:00+00:00
1503,686,2026-01-24 13:17:00+00:00,2026-01-24 13:25:00+00:00,2026-01-24 13:25:00+00:00,abandonado,preco,72.94,39.99,0.0,112.93,15,mobile,Safari Mobile,direct,False,True,2026-01-24 13:17:00+00:00,2026-01-24 13:25:00+00:00
1504,411,2026-05-21 15:05:00+00:00,2026-05-21 15:24:00+00:00,2026-05-21 15:24:00+00:00,expirado,pagamento,1212.86,39.23,0.0,1252.09,26,desktop,Safari,google,False,True,2026-05-21 15:05:00+00:00,2026-05-21 15:24:00+00:00
1505,234,2026-03-01 09:35:00+00:00,2026-03-01 09:44:00+00:00,2026-03-01 09:44:00+00:00,abandonado,preco,692.09,12.14,0.0,704.23,19,mobile,Samsung Internet,direct,False,True,2026-03-01 09:35:00+00:00,2026-03-01 09:44:00+00:00
1506,1489,2026-03-26 14:54:00+00:00,2026-03-26 15:45:00+00:00,,ativo,,135.05,14.16,0.0,149.21,51,desktop,Chrome,instagram,False,True,2026-03-26 14:54:00+00:00,2026-03-26 15:45:00+00:00
1507,574,2026-03-27 21:08:00+00:00,2026-03-27 21:25:00+00:00,2026-03-27 21:25:00+00:00,abandonado,frete,51.57,41.45,0.0,93.02,24,mobile,Samsung Internet,instagram,False,True,2026-03-27 21:08:00+00:00,2026-03-27 21:25:00+00:00
1508,157,2026-03-21 11:36:00+00:00,2026-03-21 12:30:00+00:00,,comprado,,484.37,35.13,0.0,519.5,54,mobile,Safari Mobile,outros,False,True,2026-03-21 11:36:00+00:00,2026-03-21 12:30:00+00:00
1509,1455,2026-06-23 06:34:00+00:00,2026-06-23 07:12:00+00:00,,ativo,,503.46,12.07,0.0,515.53,38,desktop,Firefox,facebook,False,True,2026-06-23 06:34:00+00:00,2026-06-23 07:12:00+00:00
1510,1312,2026-06-28 13:22:00+00:00,2026-06-28 14:51:00+00:00,,comprado,,515.93,37.83,0.0,553.76,89,desktop,Safari,google,False,True,2026-06-28 13:22:00+00:00,2026-06-28 14:51:00+00:00
1511,1265,2026-06-12 09:50:00+00:00,2026-06-12 10:09:00+00:00,2026-06-12 10:09:00+00:00,abandonado,frete,187.48,23.14,0.0,210.62,35,mobile,Samsung Internet,google,True,True,2026-06-12 09:50:00+00:00,2026-06-12 10:09:00+00:00
1512,924,2026-04-17 10:16:00+00:00,2026-04-17 10:25:00+00:00,2026-04-17 10:25:00+00:00,abandonado,preco,20.96,23.92,0.0,44.88,24,desktop,Chrome,outros,False,True,2026-04-17 10:16:00+00:00,2026-04-17 10:25:00+00:00
1513,1394,2026-03-26 13:33:00+00:00,2026-03-26 13:45:00+00:00,2026-03-26 13:45:00+00:00,comprado,pagamento,522.09,6.94,44.76,484.27,31,mobile,Chrome Mobile,email,False,True,2026-03-26 13:33:00+00:00,2026-03-26 13:45:00+00:00
1514,1139,2026-04-05 10:34:00+00:00,2026-04-05 11:13:00+00:00,,comprado,,185.61,34.06,0.0,219.67,39,mobile,Samsung Internet,direct,False,True,2026-04-05 10:34:00+00:00,2026-04-05 11:13:00+00:00
1515,1133,2026-01-13 14:28:00+00:00,2026-01-13 15:57:00+00:00,,comprado,,742.57,24.69,0.0,767.26,89,mobile,Safari Mobile,email,False,True,2026-01-13 14:28:00+00:00,2026-01-13 15:57:00+00:00
1516,998,2026-06-20 21:08:00+00:00,2026-06-20 21:27:00+00:00,,comprado,,252.21,29.75,0.0,281.96,19,desktop,Chrome,outros,False,True,2026-06-20 21:08:00+00:00,2026-06-20 21:27:00+00:00
1517,795,2026-04-06 18:36:00+00:00,2026-04-06 18:41:00+00:00,2026-04-06 18:41:00+00:00,comprado,estoque,497.3,43.29,48.16,492.43,6,mobile,Chrome Mobile,google,False,True,2026-04-06 18:36:00+00:00,2026-04-06 18:41:00+00:00
1518,752,2026-03-26 14:50:00+00:00,2026-03-26 14:58:00+00:00,2026-03-26 14:58:00+00:00,abandonado,frete,628.66,28.07,0.0,656.73,9,mobile,Chrome Mobile,email,True,False,2026-03-26 14:50:00+00:00,2026-03-26 14:58:00+00:00
1519,22,2026-02-27 15:46:00+00:00,2026-02-27 16:31:00+00:00,,comprado,,20.67,5.58,0.0,26.25,45,mobile,Samsung Internet,google,True,True,2026-02-27 15:46:00+00:00,2026-02-27 16:31:00+00:00
1520,783,2026-03-01 22:24:00+00:00,2026-03-01 22:53:00+00:00,2026-03-01 22:53:00+00:00,abandonado,nao_informado,1047.33,7.1,0.0,1054.43,44,desktop,Edge,instagram,False,True,2026-03-01 22:24:00+00:00,2026-03-01 22:53:00+00:00
1521,843,2026-04-15 19:57:00+00:00,2026-04-15 20:26:00+00:00,2026-04-15 20:26:00+00:00,comprado,preco,208.19,39.33,19.3,228.22,32,mobile,Safari Mobile,outros,False,True,2026-04-15 19:57:00+00:00,2026-04-15 20:26:00+00:00
1522,548,2026-02-13 14:16:00+00:00,2026-02-13 14:27:00+00:00,2026-02-13 14:27:00+00:00,abandonado,frete,441.36,44.68,0.0,486.04,34,desktop,Safari,direct,False,True,2026-02-13 14:16:00+00:00,2026-02-13 14:27:00+00:00
1523,993,2026-02-26 06:00:00+00:00,2026-02-26 07:26:00+00:00,,comprado,,242.17,11.78,0.0,253.95,86,tablet,Chrome,instagram,False,True,2026-02-26 06:00:00+00:00,2026-02-26 07:26:00+00:00
1524,412,2026-01-13 07:00:00+00:00,2026-01-13 07:12:00+00:00,2026-01-13 07:12:00+00:00,abandonado,frete,120.0,29.02,0.0,149.02,13,mobile,Safari Mobile,facebook,False,True,2026-01-13 07:00:00+00:00,2026-01-13 07:12:00+00:00
